province,latitude,longitude,source,source_status,collected_at,date,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code,wind_speed_10m
Dong Nai,10.9453,106.8246,forecast,public_open_meteo_api,2026-05-17T19:32:08.544723+00:00,2026-05-18 16:00:00+07:00,28.95,81.68239,1.6,0.39999998,80.0,14.248452
Dong Nai,10.9453,106.8246,forecast,public_open_meteo_api,2026-05-17T19:32:08.544723+00:00,2026-05-18 17:00:00+07:00,27.0,90.9784,3.8,0.5999999,81.0,11.923557
Dong Nai,10.9453,106.8246,forecast,public_open_meteo_api,2026-05-17T19:32:08.544723+00:00,2026-05-18 18:00:00+07:00,26.55,93.697586,0.7,0.7,53.0,7.102591
Dong Nai,10.9453,106.8246,forecast,public_open_meteo_api,2026-05-17T19:32:08.544723+00:00,2026-05-18 19:00:00+07:00,26.7,93.98279,0.1,0.1,51.0,4.278551
Dong Nai,10.9453,106.8246,forecast,public_open_meteo_api,2026-05-17T19:32:08.544723+00:00,2026-05-18 20:00:00+07:00,26.85,93.71114,0.0,0.0,3.0,3.62243
Dong Nai,10.9453,106.8246,forecast,public_open_meteo_api,2026-05-17T19:32:08.544723+00:00,2026-05-18 21:00:00+07:00,26.9,94.83003,0.0,0.0,3.0,4.2175345
Dong Nai,10.9453,106.8246,forecast,public_open_meteo_api,2026-05-17T19:32:08.544723+00:00,2026-05-18 22:00:00+07:00,26.85,95.67353,0.0,0.0,3.0,4.8466477
Dong Nai,10.9453,106.8246,forecast,public_open_meteo_api,2026-05-17T19:32:08.544723+00:00,2026-05-18 23:00:00+07:00,26.7,96.521675,0.0,0.0,95.0,3.9477081
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 00:00:00+07:00,27.45,94.85047,0.0,0.0,95.0,4.6277857
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 01:00:00+07:00,27.5,91.821915,0.0,0.0,95.0,5.441838
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 02:00:00+07:00,26.1,93.6771,1.9,0.0,80.0,11.833546
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 03:00:00+07:00,25.6,95.34895,3.2,1.1000001,81.0,5.402999
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 04:00:00+07:00,25.55,97.64939,1.1,1.1,55.0,6.9247384
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 05:00:00+07:00,25.8,95.64036,0.4,0.4,51.0,6.8541956
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 06:00:00+07:00,26.1,95.36582,0.0,0.0,3.0,7.2022495
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 07:00:00+07:00,27.1,90.17728,0.0,0.0,3.0,10.472536
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 08:00:00+07:00,28.35,84.57654,0.0,0.0,2.0,11.132385
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 09:00:00+07:00,29.55,78.899376,0.1,0.0,51.0,13.633737
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 10:00:00+07:00,30.05,75.75564,0.4,0.2,51.0,16.388897
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 11:00:00+07:00,31.2,70.0935,0.1,0.1,51.0,14.004185
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 12:00:00+07:00,32.05,69.01108,0.1,0.0,95.0,15.589497
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 13:00:00+07:00,32.9,65.77899,0.0,0.0,95.0,14.77755
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 14:00:00+07:00,29.7,76.60888,1.4,0.0,80.0,17.630812
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 15:00:00+07:00,30.85,72.57865,0.3,0.3,51.0,11.132385
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 16:00:00+07:00,29.2,80.74896,1.5,0.100000024,80.0,14.25641
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 17:00:00+07:00,28.6,82.371666,0.6,0.5,53.0,14.982228
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 18:00:00+07:00,27.9,84.02676,0.1,0.1,51.0,11.782784
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 19:00:00+07:00,27.55,86.018875,0.0,0.0,3.0,9.085988
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 20:00:00+07:00,27.5,88.087685,0.0,0.0,3.0,8.0899935
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 21:00:00+07:00,27.4,88.86871,0.0,0.0,3.0,7.570707
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 22:00:00+07:00,27.25,89.65331,0.0,0.0,3.0,6.5223618
Dong Thap,10.4938,105.6882,forecast,public_open_meteo_api,2026-05-17T19:32:08.552189+00:00,2026-05-18 23:00:00+07:00,27.05,89.90597,0.0,0.0,3.0,6.2613096
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 00:00:00+07:00,22.3,98.48905,0.5,0.5,53.0,3.2048087
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 01:00:00+07:00,22.25,98.48849,0.8,0.8,53.0,3.8773184
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 02:00:00+07:00,22.2,98.187904,0.4,0.4,51.0,3.7971036
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 03:00:00+07:00,22.1,98.7878,0.1,0.1,51.0,4.198285
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 04:00:00+07:00,22.2,98.187904,0.0,0.0,3.0,1.4512063
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 05:00:00+07:00,22.05,96.99258,0.0,0.0,3.0,1.2727921
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 06:00:00+07:00,22.5,95.24221,0.0,0.0,3.0,4.5
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 07:00:00+07:00,22.65,95.247475,0.0,0.0,3.0,5.223103
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 08:00:00+07:00,24.05,85.41429,0.0,0.0,3.0,6.3639607
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 09:00:00+07:00,26.15,70.87603,0.0,0.0,3.0,10.070353
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 10:00:00+07:00,26.7,67.98082,0.0,0.0,3.0,10.441551
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 11:00:00+07:00,27.0,68.03983,0.0,0.0,3.0,9.688281
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 12:00:00+07:00,27.8,63.342056,0.0,0.0,3.0,9.437563
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 13:00:00+07:00,28.6,62.3535,0.0,0.0,3.0,9.449572
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 14:00:00+07:00,29.15,62.28301,0.0,0.0,3.0,8.320986
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 15:00:00+07:00,27.15,71.93338,0.3,0.10000001,51.0,11.500296
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 16:00:00+07:00,24.5,89.99477,1.8,0.5,80.0,8.39078
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 17:00:00+07:00,24.0,93.86411,0.6,0.40000004,53.0,4.1046314
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 18:00:00+07:00,23.75,94.997604,0.2,0.2,51.0,3.84796
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 19:00:00+07:00,23.2,98.79775,0.0,0.0,3.0,3.244996
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 20:00:00+07:00,22.55,98.19268,0.6,0.0,53.0,6.8138976
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 21:00:00+07:00,21.95,98.1845,1.0,0.19999999,55.0,8.714677
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 22:00:00+07:00,22.05,98.787384,1.1,1.1,55.0,2.5455842
Gia Lai,13.9833,108.0,forecast,public_open_meteo_api,2026-05-17T19:33:44.206523+00:00,2026-05-18 23:00:00+07:00,21.85,99.39115,0.3,0.3,51.0,3.693291
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 00:00:00+07:00,23.9035,98.80402,2.1,1.8999999,61.0,2.7059932
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 01:00:00+07:00,24.0535,97.62329,0.8,0.8,53.0,3.189608
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 02:00:00+07:00,24.0535,97.62329,0.3,0.3,51.0,1.4058449
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 03:00:00+07:00,23.953499,97.9161,0.1,0.1,51.0,2.1674871
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 04:00:00+07:00,23.953499,97.9161,0.1,0.1,51.0,2.1068459
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 05:00:00+07:00,23.9035,97.9153,0.4,0.4,51.0,1.3708391
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 06:00:00+07:00,23.9035,98.21076,0.9,0.49999997,53.0,1.9469976
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 07:00:00+07:00,24.5035,96.46531,0.4,0.4,51.0,0.8049845
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 08:00:00+07:00,25.5035,90.882065,0.1,0.1,51.0,2.1674871
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 09:00:00+07:00,26.5035,85.65984,0.0,0.0,3.0,3.096837
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 10:00:00+07:00,29.0535,74.02872,0.0,0.0,2.0,4.5820518
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 11:00:00+07:00,29.703499,73.69362,0.0,0.0,2.0,5.5829024
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 12:00:00+07:00,29.7535,74.36587,0.0,0.0,2.0,4.5536795
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 13:00:00+07:00,30.203499,73.338005,0.0,0.0,2.0,2.2768397
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 14:00:00+07:00,30.5035,72.9526,0.1,0.1,51.0,1.0182338
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 15:00:00+07:00,30.3535,74.685196,0.2,0.2,51.0,1.2074767
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 16:00:00+07:00,30.5035,73.38834,0.1,0.1,51.0,1.3104197
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 17:00:00+07:00,30.1535,75.7717,0.1,0.1,51.0,3.964089
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 18:00:00+07:00,27.703499,88.62906,0.8,0.100000024,53.0,8.936778
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 19:00:00+07:00,26.7535,93.15224,0.6,0.3,53.0,3.6447225
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 20:00:00+07:00,26.6535,93.424416,0.2,0.2,51.0,1.8792552
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 21:00:00+07:00,25.4035,98.230545,2.6,0.5,81.0,3.9844694
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 22:00:00+07:00,25.2535,98.22858,1.5,0.29999995,80.0,1.6299692
Ha Giang,22.8025,104.9784,forecast,public_open_meteo_api,2026-05-17T19:33:44.211666+00:00,2026-05-18 23:00:00+07:00,25.1035,98.52026,0.4,0.3,51.0,2.3469129
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 00:00:00+07:00,25.55,98.23249,0.4,0.0,51.0,6.384293
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 01:00:00+07:00,25.3,98.52241,0.8,0.19999999,53.0,8.656858
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 02:00:00+07:00,24.6,97.632866,2.5,0.79999995,81.0,9.779817
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 03:00:00+07:00,24.55,97.632,1.5,1.5,80.0,4.978554
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 04:00:00+07:00,24.65,97.92681,0.6,0.6,53.0,5.904439
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 05:00:00+07:00,24.65,98.515274,0.2,0.1,51.0,2.968636
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 06:00:00+07:00,25.0,97.34826,0.0,0.0,3.0,5.2416787
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 07:00:00+07:00,24.9,97.34636,7.2,0.0,81.0,8.967541
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 08:00:00+07:00,25.3,91.96875,3.9,1.5,81.0,7.072878
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 09:00:00+07:00,25.55,93.37201,2.8,0.39999986,81.0,3.5864744
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 10:00:00+07:00,25.55,93.652,5.7,0.5999999,81.0,3.1845248
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 11:00:00+07:00,26.85,90.6985,0.9,0.9,53.0,8.513448
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 12:00:00+07:00,27.85,88.640625,0.2,0.2,51.0,8.211235
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 13:00:00+07:00,29.6,84.458015,0.2,0.1,95.0,10.548061
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 14:00:00+07:00,30.5,81.870544,0.1,0.0,95.0,12.409561
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 15:00:00+07:00,28.4,87.90195,3.7,0.0,81.0,12.425216
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 16:00:00+07:00,28.7,87.40993,0.9,0.79999995,53.0,12.371645
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 17:00:00+07:00,27.8,89.69324,0.5,0.19999999,53.0,15.99571
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 18:00:00+07:00,27.3,91.53869,0.1,0.1,51.0,11.841756
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 19:00:00+07:00,27.15,93.44782,0.0,0.0,3.0,10.703569
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 20:00:00+07:00,27.15,94.839355,0.0,0.0,95.0,12.466867
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 21:00:00+07:00,27.1,94.27852,0.0,0.0,3.0,14.332341
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 22:00:00+07:00,26.85,92.88096,0.1,0.1,51.0,15.182015
Ha Nam,20.5835,105.9229,forecast,public_open_meteo_api,2026-05-17T19:33:44.216599+00:00,2026-05-18 23:00:00+07:00,26.45,94.53203,0.0,0.0,3.0,13.556282
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 00:00:00+07:00,26.05,94.79811,0.1,0.1,51.0,7.9138603
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 01:00:00+07:00,25.3,95.33881,0.4,0.0,51.0,11.050591
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 02:00:00+07:00,25.15,96.77103,0.4,0.099999994,51.0,10.1456785
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 03:00:00+07:00,25.1,96.76978,1.2,0.100000024,55.0,7.8625183
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 04:00:00+07:00,25.15,97.06073,0.3,0.10000001,51.0,8.996398
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 05:00:00+07:00,24.8,98.22266,2.0,0.20000005,80.0,10.435344
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 06:00:00+07:00,24.9,97.34636,0.2,0.2,51.0,9.05205
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 07:00:00+07:00,25.0,97.05749,0.1,0.1,51.0,9.473541
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 08:00:00+07:00,25.95,90.63896,0.0,0.0,3.0,10.304115
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 09:00:00+07:00,26.7,86.973434,0.0,0.0,3.0,12.181625
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 10:00:00+07:00,26.35,90.39496,1.2,0.20000005,55.0,7.2649574
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 11:00:00+07:00,27.95,83.78198,0.1,0.1,51.0,13.538345
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 12:00:00+07:00,27.8,83.765465,0.1,0.1,51.0,10.934166
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 13:00:00+07:00,29.35,78.40371,0.0,0.0,3.0,11.734564
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 14:00:00+07:00,29.8,77.31067,0.1,0.0,51.0,11.304229
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 15:00:00+07:00,30.4,75.36128,0.0,0.0,3.0,11.996699
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 16:00:00+07:00,29.25,82.204605,0.2,0.1,51.0,12.996199
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 17:00:00+07:00,28.2,88.14551,0.1,0.1,51.0,9.504272
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 18:00:00+07:00,28.15,87.88096,0.1,0.1,51.0,14.05845
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 19:00:00+07:00,27.65,90.750946,0.0,0.0,3.0,11.988594
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 20:00:00+07:00,27.35,90.731316,0.0,0.0,3.0,13.130133
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 21:00:00+07:00,27.2,92.3502,0.0,0.0,3.0,11.9140415
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 22:00:00+07:00,27.15,94.28058,0.0,0.0,3.0,13.929953
Ha Noi,21.0278,105.8342,forecast,public_open_meteo_api,2026-05-17T19:33:44.221735+00:00,2026-05-18 23:00:00+07:00,27.1,93.72242,0.0,0.0,3.0,11.385622
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 00:00:00+07:00,27.4,87.29622,0.0,0.0,2.0,7.208994
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 01:00:00+07:00,27.1,89.64242,0.0,0.0,2.0,5.4149795
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 02:00:00+07:00,27.0,92.61358,0.0,0.0,3.0,3.396233
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 03:00:00+07:00,27.15,95.119804,0.0,0.0,95.0,3.6402748
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 04:00:00+07:00,27.1,97.96389,0.0,0.0,95.0,2.7238941
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 05:00:00+07:00,27.0,97.96237,0.0,0.0,95.0,1.5273507
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 06:00:00+07:00,27.45,92.91143,0.0,0.0,95.0,4.724786
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 07:00:00+07:00,28.4,83.58255,0.0,0.0,3.0,7.0934615
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 08:00:00+07:00,29.65,76.60139,0.0,0.0,3.0,6.5223618
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 09:00:00+07:00,30.8,73.43802,0.0,0.0,3.0,4.452954
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 10:00:00+07:00,31.6,72.27808,0.1,0.0,95.0,2.8799999
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 11:00:00+07:00,32.05,73.86288,0.2,0.0,95.0,2.7943513
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 12:00:00+07:00,31.35,78.22305,0.6,0.0,95.0,1.5379207
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 13:00:00+07:00,30.8,80.47799,0.6,0.20000002,95.0,3.8268526
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 14:00:00+07:00,30.0,87.266815,1.9,0.39999998,95.0,4.198285
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 15:00:00+07:00,29.7,85.97084,0.9,0.29999995,95.0,9.085988
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 16:00:00+07:00,29.35,85.4328,0.3,0.3,95.0,6.989936
Ha Tinh,18.3559,105.8877,forecast,public_open_meteo_api,2026-05-17T19:33:44.226949+00:00,2026-05-18 17:00:00+07:00,29.2,83.91867,0.1,0.1,51.0,10.248941
