dataset_id,duong_dan,loai_du_lieu,do_tin_cay,quality_score,freshness_score,coverage_score,completeness_score,operational_readiness
news_action_recommendations_025804Z,datasets/gold/archive/2026-05-21/news_action_recommendations_025804Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_054309Z,datasets/gold/archive/2026-05-21/news_action_recommendations_054309Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_073832Z,datasets/gold/archive/2026-05-21/news_action_recommendations_073832Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_074044Z,datasets/gold/archive/2026-05-21/news_action_recommendations_074044Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_075453Z,datasets/gold/archive/2026-05-21/news_action_recommendations_075453Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_025755Z,datasets/gold/archive/2026-05-21/news_events_025755Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_025801Z,datasets/gold/archive/2026-05-21/news_events_025801Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_025804Z,datasets/gold/archive/2026-05-21/news_events_025804Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_054309Z,datasets/gold/archive/2026-05-21/news_events_054309Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_073832Z,datasets/gold/archive/2026-05-21/news_events_073832Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_074044Z,datasets/gold/archive/2026-05-21/news_events_074044Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_075453Z,datasets/gold/archive/2026-05-21/news_events_075453Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_025755Z,datasets/gold/archive/2026-05-21/news_risk_signals_025755Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_025801Z,datasets/gold/archive/2026-05-21/news_risk_signals_025801Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_025804Z,datasets/gold/archive/2026-05-21/news_risk_signals_025804Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_054309Z,datasets/gold/archive/2026-05-21/news_risk_signals_054309Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_073832Z,datasets/gold/archive/2026-05-21/news_risk_signals_073832Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_074044Z,datasets/gold/archive/2026-05-21/news_risk_signals_074044Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_075453Z,datasets/gold/archive/2026-05-21/news_risk_signals_075453Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_025755Z,datasets/gold/archive/2026-05-21/proxy_vs_nearrealtime_comparison_025755Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_025801Z,datasets/gold/archive/2026-05-21/proxy_vs_nearrealtime_comparison_025801Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_025804Z,datasets/gold/archive/2026-05-21/proxy_vs_nearrealtime_comparison_025804Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_054309Z,datasets/gold/archive/2026-05-21/proxy_vs_nearrealtime_comparison_054309Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_073832Z,datasets/gold/archive/2026-05-21/proxy_vs_nearrealtime_comparison_073832Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_074044Z,datasets/gold/archive/2026-05-21/proxy_vs_nearrealtime_comparison_074044Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_075453Z,datasets/gold/archive/2026-05-21/proxy_vs_nearrealtime_comparison_075453Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_025755Z,datasets/gold/archive/2026-05-21/redistribution_features_025755Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_025801Z,datasets/gold/archive/2026-05-21/redistribution_features_025801Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_025804Z,datasets/gold/archive/2026-05-21/redistribution_features_025804Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_054309Z,datasets/gold/archive/2026-05-21/redistribution_features_054309Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_073832Z,datasets/gold/archive/2026-05-21/redistribution_features_073832Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_074044Z,datasets/gold/archive/2026-05-21/redistribution_features_074044Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_075453Z,datasets/gold/archive/2026-05-21/redistribution_features_075453Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_025755Z,datasets/gold/archive/2026-05-21/thoi_tiet_hien_tai_025755Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_025801Z,datasets/gold/archive/2026-05-21/thoi_tiet_hien_tai_025801Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_025804Z,datasets/gold/archive/2026-05-21/thoi_tiet_hien_tai_025804Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_054309Z,datasets/gold/archive/2026-05-21/thoi_tiet_hien_tai_054309Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_073832Z,datasets/gold/archive/2026-05-21/thoi_tiet_hien_tai_073832Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_074044Z,datasets/gold/archive/2026-05-21/thoi_tiet_hien_tai_074044Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_075453Z,datasets/gold/archive/2026-05-21/thoi_tiet_hien_tai_075453Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_025755Z,datasets/gold/archive/2026-05-21/ticket_pressure_scores_025755Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_025801Z,datasets/gold/archive/2026-05-21/ticket_pressure_scores_025801Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_025804Z,datasets/gold/archive/2026-05-21/ticket_pressure_scores_025804Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_054309Z,datasets/gold/archive/2026-05-21/ticket_pressure_scores_054309Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_073832Z,datasets/gold/archive/2026-05-21/ticket_pressure_scores_073832Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_074044Z,datasets/gold/archive/2026-05-21/ticket_pressure_scores_074044Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_075453Z,datasets/gold/archive/2026-05-21/ticket_pressure_scores_075453Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_025755Z,datasets/gold/archive/2026-05-21/xep_hang_canh_bao_toan_quoc_025755Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_025801Z,datasets/gold/archive/2026-05-21/xep_hang_canh_bao_toan_quoc_025801Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_025804Z,datasets/gold/archive/2026-05-21/xep_hang_canh_bao_toan_quoc_025804Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_054309Z,datasets/gold/archive/2026-05-21/xep_hang_canh_bao_toan_quoc_054309Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_073832Z,datasets/gold/archive/2026-05-21/xep_hang_canh_bao_toan_quoc_073832Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_074044Z,datasets/gold/archive/2026-05-21/xep_hang_canh_bao_toan_quoc_074044Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_075453Z,datasets/gold/archive/2026-05-21/xep_hang_canh_bao_toan_quoc_075453Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_160312Z,datasets/gold/archive/2026-06-11/attraction_ticket_catalog_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_160312Z,datasets/gold/archive/2026-06-11/danh_sach_diem_den_mo_rong_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_160312Z,datasets/gold/archive/2026-06-11/de_xuat_hieu_qua_kinh_te_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_160312Z,datasets/gold/archive/2026-06-11/du_bao_thoi_tiet_7_ngay_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_160312Z,datasets/gold/archive/2026-06-11/economic_action_recommendations_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_160312Z,datasets/gold/archive/2026-06-11/flight_price_signal_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_160312Z,datasets/gold/archive/2026-06-11/forecast_demand_scores_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_160312Z,datasets/gold/archive/2026-06-11/hotel_price_pressure_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_160312Z,datasets/gold/archive/2026-06-11/kiem_dinh_proxy_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_160312Z,datasets/gold/archive/2026-06-11/kpi_confidence_scores_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_160312Z,datasets/gold/archive/2026-06-11/kpi_scale_catalog_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_160312Z,datasets/gold/archive/2026-06-11/local_spending_poi_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_160312Z,datasets/gold/archive/2026-06-11/national_destination_alerts_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_160312Z,datasets/gold/archive/2026-06-11/news_action_recommendations_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_160312Z,datasets/gold/archive/2026-06-11/news_events_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_160312Z,datasets/gold/archive/2026-06-11/news_risk_signals_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_160312Z,datasets/gold/archive/2026-06-11/proxy_vs_nearrealtime_comparison_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_160312Z,datasets/gold/archive/2026-06-11/redistribution_features_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_160312Z,datasets/gold/archive/2026-06-11/thoi_tiet_hien_tai_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_160312Z,datasets/gold/archive/2026-06-11/ticket_pressure_scores_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_160312Z,datasets/gold/archive/2026-06-11/xep_hang_canh_bao_toan_quoc_160312Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
congestion_features,datasets/gold/congestion_features.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog,datasets/gold/current_parquet/attraction_ticket_catalog.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong,datasets/gold/current_parquet/danh_sach_diem_den_mo_rong.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te,datasets/gold/current_parquet/de_xuat_hieu_qua_kinh_te.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay,datasets/gold/current_parquet/du_bao_thoi_tiet_7_ngay.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations,datasets/gold/current_parquet/economic_action_recommendations.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal,datasets/gold/current_parquet/flight_price_signal.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores,datasets/gold/current_parquet/forecast_demand_scores.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure,datasets/gold/current_parquet/hotel_price_pressure.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy,datasets/gold/current_parquet/kiem_dinh_proxy.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores,datasets/gold/current_parquet/kpi_confidence_scores.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog,datasets/gold/current_parquet/kpi_scale_catalog.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi,datasets/gold/current_parquet/local_spending_poi.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts,datasets/gold/current_parquet/national_destination_alerts.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations,datasets/gold/current_parquet/news_action_recommendations.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events,datasets/gold/current_parquet/news_events.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals,datasets/gold/current_parquet/news_risk_signals.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison,datasets/gold/current_parquet/proxy_vs_nearrealtime_comparison.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai,datasets/gold/current_parquet/thoi_tiet_hien_tai.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores,datasets/gold/current_parquet/ticket_pressure_scores.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc,datasets/gold/current_parquet/xep_hang_canh_bao_toan_quoc.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
destination_health_scores,datasets/gold/destination_health_scores.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
destination_readiness_scores,datasets/gold/destination_readiness_scores.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_features,datasets/gold/economic_features.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
events_calendar,datasets/gold/events_calendar.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_inventory_daily,datasets/gold/hotel_inventory_daily.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_supply_by_source_province,datasets/gold/hotel_supply_by_source_province.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
mvp_build_summary,datasets/gold/mvp_build_summary.json,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
poi_capacity,datasets/gold/poi_capacity.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
poi_master,datasets/gold/poi_master.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features,datasets/gold/redistribution_features.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
review_sentiment,datasets/gold/review_sentiment.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
tourism_demand_monthly,datasets/gold/tourism_demand_monthly.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
transport_flow_monthly,datasets/gold/transport_flow_monthly.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
weather_daily,datasets/gold/weather_daily.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
weather_monthly_by_province,datasets/gold/weather_monthly_by_province.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
weather_risk_features,datasets/gold/weather_risk_features.parquet,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
crawler_log,datasets/logs/crawler_log.csv,proxy,55,55,55,40,25,cáº§n bá»• sung
mvp_overpass_errors,datasets/logs/mvp_overpass_errors.csv,proxy,55,55,55,40,25,cáº§n bá»• sung
2026-05-18T155802.601925Z0000,datasets/raw/civil_aviation_authority_vietnam/aviation_passenger_news/2026-05-18T155802.601925Z0000.html,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
2026-05-18T155843.677790Z0000,datasets/raw/civil_aviation_authority_vietnam/aviation_passenger_news/2026-05-18T155843.677790Z0000.html,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
2026-05-18T160137.624684Z0000,datasets/raw/civil_aviation_authority_vietnam/aviation_passenger_news/2026-05-18T160137.624684Z0000.html,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
cat_ba_20260519T161049Z,datasets/raw/geospatial/overpass/cat_ba_20260519T161049Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
cua_lo_20260519T160816Z,datasets/raw/geospatial/overpass/cua_lo_20260519T160816Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
cua_lo_20260519T161102Z,datasets/raw/geospatial/overpass/cua_lo_20260519T161102Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
da_nang_20260519T160702Z,datasets/raw/geospatial/overpass/da_nang_20260519T160702Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
da_nang_20260519T160938Z,datasets/raw/geospatial/overpass/da_nang_20260519T160938Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
ha_long_20260519T161037Z,datasets/raw/geospatial/overpass/ha_long_20260519T161037Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
hoi_an_20260519T160711Z,datasets/raw/geospatial/overpass/hoi_an_20260519T160711Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
hoi_an_20260519T160945Z,datasets/raw/geospatial/overpass/hoi_an_20260519T160945Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
hue_20260519T160717Z,datasets/raw/geospatial/overpass/hue_20260519T160717Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
hue_20260519T160950Z,datasets/raw/geospatial/overpass/hue_20260519T160950Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
mui_ne_20260519T160835Z,datasets/raw/geospatial/overpass/mui_ne_20260519T160835Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
mui_ne_20260519T161118Z,datasets/raw/geospatial/overpass/mui_ne_20260519T161118Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
quy_nhon_20260519T160722Z,datasets/raw/geospatial/overpass/quy_nhon_20260519T160722Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
quy_nhon_20260519T160957Z,datasets/raw/geospatial/overpass/quy_nhon_20260519T160957Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
sam_son_20260519T160807Z,datasets/raw/geospatial/overpass/sam_son_20260519T160807Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
sam_son_20260519T161055Z,datasets/raw/geospatial/overpass/sam_son_20260519T161055Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
vung_tau_20260519T160829Z,datasets/raw/geospatial/overpass/vung_tau_20260519T160829Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
vung_tau_20260519T161113Z,datasets/raw/geospatial/overpass/vung_tau_20260519T161113Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
route_can_tho_an_giang_20260519T161136Z,datasets/raw/mobility/osrm/route_can_tho_an_giang_20260519T161136Z.json,real_data,70,70,70,75,80,sáºµn sÃ ng má»™t pháº§n
